spygen_code;pool;replicates;date
SPY2405441;no;SPY2405334/SPY2405441;2025-04-19
SPY2405437;no;SPY2405437/SPY2405345;2025-04-16
SPY2405345;no;SPY2405437/SPY2405345;2025-04-16
SPY2405338;no;SPY2405338/SPY2405346;2025-04-15
SPY2405346;no;SPY2405338/SPY2405346;2025-04-15
SPY2405348;no;SPY2405348/SPY2405340;2025-04-13
SPY2405340;no;SPY2405348/SPY2405340;2025-04-13
SPY2405339;no;SPY2405339/SPY2405347;2025-04-12
SPY2405347;no;SPY2405339/SPY2405347;2025-04-12
SPY2405342;no;SPY2405342/SPY2405335;2025-04-11
SPY2405335;no;SPY2405342/SPY2405335;2025-04-11
SPY2405349;no;SPY2405349/SPY2405343;2025-04-10
SPY2405343;no;SPY2405349/SPY2405343;2025-04-10
SPY2405811;SPY2405811_SPY2405828;SPY2405811_SPY2405828/SPY2405822_SPY2405831;2025-07-09
SPY2405828;SPY2405811_SPY2405828;SPY2405811_SPY2405828/SPY2405822_SPY2405831;2025-07-09
SPY2405822;SPY2405822_SPY2405831;SPY2405811_SPY2405828/SPY2405822_SPY2405831;2025-07-09
SPY2405831;SPY2405822_SPY2405831;SPY2405811_SPY2405828/SPY2405822_SPY2405831;2025-07-09
SPY2405836;SPY2405818_SPY2405836;SPY2405817_SPY2405826/SPY2405818_SPY2405836;2025-07-09
SPY2405818;SPY2405818_SPY2405836;SPY2405817_SPY2405826/SPY2405818_SPY2405836;2025-07-09
SPY2405826;SPY2405817_SPY2405826;SPY2405817_SPY2405826/SPY2405818_SPY2405836;2025-07-09
SPY2405817;SPY2405817_SPY2405826;SPY2405817_SPY2405826/SPY2405818_SPY2405836;2025-07-09
SPY2405820;SPY2405820_SPY2405821;SPY2405820_SPY2405821/SPY2405823_SPY2405830;2025-07-09
SPY2405821;SPY2405820_SPY2405821;SPY2405820_SPY2405821/SPY2405823_SPY2405830;2025-07-09
SPY2405830;SPY2405823_SPY2405830;SPY2405820_SPY2405821/SPY2405823_SPY2405830;2025-07-09
SPY2405823;SPY2405823_SPY2405830;SPY2405820_SPY2405821/SPY2405823_SPY2405830;2025-07-09
SPY2405825;SPY2405825_SPY2405832;SPY2405813_SPY2405835/SPY2405825_SPY2405832;2025-07-09
SPY2405832;SPY2405825_SPY2405832;SPY2405813_SPY2405835/SPY2405825_SPY2405832;2025-07-09
SPY2405813;SPY2405813_SPY2405835;SPY2405813_SPY2405835/SPY2405825_SPY2405832;2025-07-09
SPY2405835;SPY2405813_SPY2405835;SPY2405813_SPY2405835/SPY2405825_SPY2405832;2025-07-09
SPY2404183;SPY2404183_SPY2404200;SPY2404179_SPY2404184/SPY2404183_SPY2404200;2025-01-21
SPY2404200;SPY2404183_SPY2404200;SPY2404179_SPY2404184/SPY2404183_SPY2404200;2025-01-21
SPY2404179;SPY2404179_SPY2404184;SPY2404179_SPY2404184/SPY2404183_SPY2404200;2025-01-21
SPY2404184;SPY2404179_SPY2404184;SPY2404179_SPY2404184/SPY2404183_SPY2404200;2025-01-21
SPY2402754;SPY2402754_SPY2404188;SPY2402754_SPY2404188/SPY2404194_SPY2404201;2025-01-21
SPY2404188;SPY2402754_SPY2404188;SPY2402754_SPY2404188/SPY2404194_SPY2404201;2025-01-21
SPY2404194;SPY2404194_SPY2404201;SPY2402754_SPY2404188/SPY2404194_SPY2404201;2025-01-21
SPY2404201;SPY2404194_SPY2404201;SPY2402754_SPY2404188/SPY2404194_SPY2404201;2025-01-21
SPY2404177;SPY2404177_SPY2404186;SPY2404176_SPY2404193/SPY2404177_SPY2404186;2025-01-20
SPY2404186;SPY2404177_SPY2404186;SPY2404176_SPY2404193/SPY2404177_SPY2404186;2025-01-20
SPY2404176;SPY2404176_SPY2404193;SPY2404176_SPY2404193/SPY2404177_SPY2404186;2025-01-20
SPY2404193;SPY2404176_SPY2404193;SPY2404176_SPY2404193/SPY2404177_SPY2404186;2025-01-20
SPY2404192;SPY2404192_SPY2404195;SPY2404187_SPY2404196/SPY2404192_SPY2404195;2025-01-20
SPY2404195;SPY2404192_SPY2404195;SPY2404187_SPY2404196/SPY2404192_SPY2404195;2025-01-20
SPY2404196;SPY2404187_SPY2404196;SPY2404187_SPY2404196/SPY2404192_SPY2404195;2025-01-20
SPY2404187;SPY2404187_SPY2404196;SPY2404187_SPY2404196/SPY2404192_SPY2404195;2025-01-20
SPY2405078;SPY2405078_SPY2405090;SPY2405078_SPY2405090/SPY2405080_SPY2405089;2025-09-16
SPY2405090;SPY2405078_SPY2405090;SPY2405078_SPY2405090/SPY2405080_SPY2405089;2025-09-16
SPY2405089;SPY2405080_SPY2405089;SPY2405078_SPY2405090/SPY2405080_SPY2405089;2025-09-16
SPY2405080;SPY2405080_SPY2405089;SPY2405078_SPY2405090/SPY2405080_SPY2405089;2025-09-16
SPY2404180;SPY2404180_SPY2405827;SPY2404180_SPY2405827/SPY2405081_SPY2405085;2025-09-15
SPY2405827;SPY2404180_SPY2405827;SPY2404180_SPY2405827/SPY2405081_SPY2405085;2025-09-15
SPY2405085;SPY2405081_SPY2405085;SPY2404180_SPY2405827/SPY2405081_SPY2405085;2025-09-15
SPY2405081;SPY2405081_SPY2405085;SPY2404180_SPY2405827/SPY2405081_SPY2405085;2025-09-15
SPY2405083;SPY2405083_SPY2405084;SPY2405082_SPY2405092/SPY2405083_SPY2405084;2025-09-16
SPY2405084;SPY2405083_SPY2405084;SPY2405082_SPY2405092/SPY2405083_SPY2405084;2025-09-16
SPY2405092;SPY2405082_SPY2405092;SPY2405082_SPY2405092/SPY2405083_SPY2405084;2025-09-16
SPY2405082;SPY2405082_SPY2405092;SPY2405082_SPY2405092/SPY2405083_SPY2405084;2025-09-16
SPY2405091;SPY2405087_SPY2405091;SPY2405086_SPY2405088/SPY2405087_SPY2405091;2025-09-15
SPY2405087;SPY2405087_SPY2405091;SPY2405086_SPY2405088/SPY2405087_SPY2405091;2025-09-15
SPY2405086;SPY2405086_SPY2405088;SPY2405086_SPY2405088/SPY2405087_SPY2405091;2025-09-15
SPY2405088;SPY2405086_SPY2405088;SPY2405086_SPY2405088/SPY2405087_SPY2405091;2025-09-15
SPY0300289;no;no;2025-09-15
SPY0300297;no;no;2025-09-10
SPY0300301;no;no;2025-09-10
SPY0300287;no;no;2025-09-15
SPY0300290;no;no;2025-09-10
SPY0300294;no;no;2025-09-15
SPY0300295;no;no;2025-09-10
SPY2405107;no;no;2025-09-15
SPY0300280;no;no;2025-09-15
SPY0300277;no;no;2025-09-15
SPY0300300;no;no;2025-09-10
SPY0300282;no;no;2025-09-15
SPY0300296;no;no;2025-09-10
SPY0300276;no;no;2025-09-15
SPY0300302;no;no;2025-09-10
SPY2405103;no;no;2025-09-15
SPY0300292;no;no;2025-09-10
SPY2405102;no;no;2025-09-15
SPY0300298;no;no;2025-09-10
SPY2405097;no;no;2025-09-15
SPY0300291;no;no;2025-09-10
SPY0300288;no;no;2025-09-15
SPY0300283;no;no;2025-09-15
SPY0300293;no;no;2025-09-15
SPY2405101;no;no;2025-09-15
SPY2405106;no;no;2025-09-15
SPY0300281;no;no;2025-09-15
SPY0300279;no;no;2025-09-15
SPY0300278;no;no;2025-09-15
SPY0300299;no;no;2025-09-10
SPY0300285;no;no;2025-09-10
SPY0300197;no;SPY0300197/SPY0300207;2025-09-08
SPY0300207;no;SPY0300197/SPY0300207;2025-09-08
SPY0300262;no;SPY0300262/SPY0300245;2025-09-12
SPY0300200;no;SPY0300200/SPY0300208;2025-09-04
SPY0300215;no;SPY0300220/SPY0300215;2025-09-06
SPY0300258;no;SPY0300258/SPY0300260;2025-09-13
SPY0300244;no;SPY0300244/SPY0300257;2025-09-12
SPY0300208;no;SPY0300200/SPY0300208;2025-09-04
SPY0300247;no;SPY0300247/SPY0300226;2025-09-13
SPY0300232;no;SPY0300232/SPY0300239;2025-09-17
SPY0300259;no;SPY0300259/SPY0300238;2025-09-12
SPY0300214;no;SPY0300196/SPY0300214;2025-09-05
SPY0300225;no;SPY0300225/SPY0300250;2025-09-14
SPY0300210;no;SPY0300261/SPY0300210;2025-09-14
SPY0300234;no;SPY0300234/SPY0300228;2025-09-16
SPY0300195;no;no;2025-09-05
SPY0300256;no;SPY0300256/SPY0300251;2025-09-12
SPY0300233;no;SPY0300227/SPY0300233;2025-09-14
SPY0300221;no;SPY0300221/SPY0300212;2025-09-09
SPY0300248;no;SPY0300248/SPY0300236;2025-09-04
SPY0300252;no;SPY0300252/SPY0300230;2025-09-12
SPY0300222;no;SPY0300216/SPY0300222;2025-09-09
SPY0300249;no;SPY0300204/SPY0300249;2025-09-17
SPY0300245;no;SPY0300262/SPY0300245;2025-09-12
SPY0300260;no;SPY0300258/SPY0300260;2025-09-13
SPY0300220;no;SPY0300220/SPY0300215;2025-09-06
SPY0300257;no;SPY0300244/SPY0300257;2025-09-12
SPY0300226;no;SPY0300247/SPY0300226;2025-09-13
SPY0300239;no;SPY0300232/SPY0300239;2025-09-17
SPY0300238;no;SPY0300259/SPY0300238;2025-09-12
SPY0300196;no;SPY0300196/SPY0300214;2025-09-05
SPY0300202;no;SPY0300202/SPY0300203;2025-09-06
SPY0300203;no;SPY0300202_SPY0300203;2025-09-06
SPY0300241;no;SPY0300241/SPY0300235;2025-09-05
SPY0300228;no;SPY0300234/SPY0300228;2025-09-16
SPY0300251;no;SPY0300256/SPY0300251;2025-09-12
SPY0300212;no;SPY0300221/SPY0300212;2025-09-09
SPY0300235;no;SPY0300241/SPY0300235;2025-09-05
SPY0300236;no;SPY0300248/SPY0300236;2025-09-04
SPY0300230;no;SPY0300252/SPY0300230;2025-09-12
SPY0300216;no;SPY0300216/SPY0300222;2025-09-09
SPY0300204;no;SPY0300204/SPY0300249;2025-09-17
SPY0300250;no;SPY0300225/SPY0300250;2025-09-14
SPY0300261;no;SPY0300261/SPY0300210;2025-09-14
SPY0300227;no;SPY0300227/SPY0300233;2025-09-14
SPY0300219;no;SPY0300219/SPY0300224;2025-09-07
SPY0300224;no;SPY0300219/SPY0300224;2025-09-07
SPY0300218;no;SPY0300218/SPY0300254;2025-09-04
SPY0300254;no;SPY0300218/SPY0300254;2025-09-04
SPY0300206;no;SPY0300206/SPY0300209;2025-09-05
SPY0300209;no;SPY0300206/SPY0300209;2025-09-05
SPY0300217;no;SPY0300223/SPY0300217;2025-09-03
SPY0300223;no;SPY0300223/SPY0300217;2025-09-03
SPY2402009;no;SPY2402009/SPY2402010;2025-06-17
SPY2402010;no;SPY2402009/SPY2402010;2025-06-17
SPY2402011;no;SPY2402011/SPY2402012;2025-06-17
SPY2402012;no;SPY2402011/SPY2402012;2025-06-17
SPY2402007;no;SPY2402007/SPY2402008;2025-06-16
SPY2402008;no;SPY2402007/SPY2402008;2025-06-16
SPY2402005;no;SPY2402005/SPY2402006;2025-06-13
SPY2402006;no;SPY2402005/SPY2402006;2025-06-13
SPY2402042;no;SPY2402042/SPY2402043;2025-06-12
SPY2402038;no;SPY2402038/SPY2402039;2025-06-11
SPY2402039;no;SPY2402038/SPY2402039;2025-06-11
SPY2402040;no;SPY2402040/SPY2402041;2025-06-11
SPY2402041;no;SPY2402040/SPY2402041;2025-06-11
SPY2402032;no;SPY2402032/SPY2402033;2025-06-10
SPY2402033;no;SPY2402032/SPY2402033;2025-06-10
SPY2402034;no;SPY2402034/SPY2402035;2025-06-10
SPY2402035;no;SPY2402034/SPY2402035;2025-06-10
SPY2402036;no;SPY2402036/SPY2402037;2025-06-10
SPY2402037;no;SPY2402036/SPY2402037;2025-06-10
SPY2402013;no;SPY2402013/SPY2402014;2025-06-09
SPY2402014;no;SPY2402013/SPY2402014;2025-06-09
SPY2402028;no;SPY2402028/SPY2402029;2025-06-09
SPY2402029;no;SPY2402028/SPY2402029;2025-06-09
SPY2401988;no;SPY2401988/SPY2401989;2025-06-07
SPY2401989;no;SPY2401988/SPY2401989;2025-06-07
SPY2401984;no;SPY2401984/SPY2401985;2025-06-06
SPY2401985;no;SPY2401984/SPY2401985;2025-06-06
SPY2401986;no;SPY2401986/SPY2401987;2025-06-06
SPY2401987;no;SPY2401986/SPY2401987;2025-06-06
SPY2402030;no;SPY2402030/SPY2402031;2025-06-05
SPY2402031;no;SPY2402030/SPY2402031;2025-06-05
SPY2401982;no;SPY2401982/SPY2401983;2025-06-05
SPY2401983;no;SPY2401982/SPY2401983;2025-06-05
SPY2401976;no;SPY2401976/SPY2401977;2025-05-30
SPY2401977;no;SPY2401976/SPY2401977;2025-05-30
SPY2401978;no;SPY2401978/SPY2401979;2025-05-30
SPY2401979;no;SPY2401978/SPY2401979;2025-05-30
SPY2401972;no;SPY2401972/SPY2401973;2025-05-29
SPY2401973;no;SPY2401972/SPY2401973;2025-05-29
SPY2401974;no;SPY2401974/SPY2401975;2025-05-29
SPY2401975;no;SPY2401974/SPY2401975;2025-05-29
SPY2401954;no;SPY2401954/SPY2401949;2025-05-28
SPY2401949;no;SPY2401954/SPY2401949;2025-05-28
SPY2401970;no;SPY2401970/SPY2401952;2025-05-27
SPY2401952;no;SPY2401970/SPY2401952;2025-05-27
SPY2401951;no;SPY2401951/SPY2401969;2025-05-27
SPY2401969;no;SPY2401951/SPY2401969;2025-05-27
SPY2401950;no;SPY2401950/SPY2401968;2025-05-27
SPY2401968;no;SPY2401950/SPY2401968;2025-05-27
SPY2401953;no;SPY2401953/SPY2401971;2025-05-26
SPY2401971;no;SPY2401953/SPY2401971;2025-05-26
SPY2402043;no;SPY2402042/SPY2402043;2025-05-12
SPY2401990;no;SPY2401990/SPY2401991;2025-05-12
SPY2401991;no;SPY2401990/SPY2401991;2025-05-12
SPY2405074;no;SPY2405074/SPY2405075;2025-09-26
SPY2405075;no;SPY2405074/SPY2405075;2025-09-26
SPY2405073;no;SPY2405071/SPY2405073;2025-08-26
SPY2405071;no;SPY2405071/SPY2405073;2025-08-26
SPY2405068;no;SPY2405068/SPY2405072;2025-07-18
SPY2405072;no;SPY2405068/SPY2405072;2025-07-18
SPY2405069;no;SPY2405069/SPY2405067;2025-07-09
SPY2405067;no;SPY2405069/SPY2405067;2025-07-09
SPY2405070;no;SPY2405066/SPY2405070;2025-07-01
SPY2405066;no;SPY2405066/SPY2405070;2025-07-01
SPY214181;no;SPY214167/SPY214181;2025-06-13
SPY214167;no;SPY214167/SPY214181;2025-06-13
SPY2405815;no;SPY2405815/SPY2405837;2025-05-15
SPY2405837;no;SPY2405815/SPY2405837;2025-05-15
SPY2404162;no;SPY2404162/SPY2404169;2025-04-07
SPY2404169;no;SPY2404162/SPY2404169;2025-04-07
SPY2401155;no;SPY2401155/SPY2401158;2025-03-13
SPY2401158;no;SPY2401155/SPY2401158;2025-03-13
SPY2405077;no;SPY2405077/SPY2405076;2025-11-19
SPY2405076;no;SPY2405077/SPY2405076;2025-11-19
SPY2405213;no;SPY2405209/SPY2405213;2025-10-07
SPY2405209;no;SPY2405209/SPY2405213;2025-10-07
SPY2405158;no;SPY2405158/SPY2405214;2025-10-09
SPY2405214;no;SPY2405158/SPY2405214;2025-10-09
SPY2405212;no;SPY2405156/SPY2405212;2025-10-13
SPY2405156;no;SPY2405156/SPY2405212;2025-10-13
SPY2405210;no;SPY2405206/SPY2405210;2025-10-14
SPY2405206;no;SPY2405206/SPY2405210;2025-10-14
SPY2405161;no;SPY2405161/SPY2405215;2025-10-15
SPY2405215;no;SPY2405161/SPY2405215;2025-10-15
